location,source,target
0x1618c0@mhfinf.bin,"≪Hunter Basics≫
Secret Wyvern Bow<join at=""1448132"">5 Velociprey<join at=""1448136"">None<join at=""1448140"">None<join at=""1448144"">Achieve Main Objective<join at=""1448148"">Zero Rewards
Time Runs out<join at=""1448152"">教官<join at=""1448156"">我輩だ。教官だ！
このクエストでは、クリアの
条件がランポス５頭の討伐と
なっている。ひと通り武器の
操作を覚えたら、肩慣らしに
いっちょ戦ってみるがいい！
青い鱗を目印に探すのだぞ！",
0x161760@mhfinf.bin,"≪Hunter Basics≫
Stealing Secret Wyvern Eggs<join at=""1447780"">Deliver 1 Carnivore Egg<join at=""1447784"">None<join at=""1447788"">None<join at=""1447792"">Achieve Main Objective<join at=""1447796"">Zero Rewards
Time Runs out<join at=""1447800"">教官<join at=""1447804"">我輩だ。教官だ！
卵を持っているときに攻撃を
受けると、卵は割れてしまう
のだ。{K073}{K080}{K068}{K069}を使って視点
を動かし、周囲に気を配れ！
さらに、スタミナが切れても
落っことしてしまうからな！",
0x161600@mhfinf.bin,"≪Hunter Basics≫
Secret Wyvern Hunting<join at=""1447428"">Hunt 1 Velocidrome<join at=""1447432"">None<join at=""1447436"">None<join at=""1447440"">Achieve Main Objective<join at=""1447444"">Zero Rewards
Time Runs out<join at=""1447448"">教官<join at=""1447452"">我輩だ。教官だ！
≪ドスランポス≫との戦いが
始まるぞ！支給したアイテム
を駆使し、全力で狩猟せよ！
討伐に慣れたら、≪捕獲≫の
練習もしておくのだ。捕獲を
知れば狩りの幅が広がるぞ！",
0x1614a0@mhfinf.bin,"≪Dream Quest≫
Dream Training Details<join at=""1447076"">Nothing but a dream…<join at=""1447080"">Too sleepy to care…<join at=""1447084"">It's all but a dream…<join at=""1447088"">Practice forever or until
you get bored.<join at=""1447092"">Tired of practicing<join at=""1447096"">自分<join at=""1447100"">ご主人様〜
頑張ってるかミャ〜
夢なら体力は減らないから、
本能の赴くままに練習が
できるミャ〜
時間は１５分だミャ〜
飽きたら≪キャンプマーク≫
に向かうんだミャ〜
すぐに起こしてあげるミャ〜",
0x161340@mhfinf.bin,"≪Hunter Basics≫
Tonfa Details<join at=""1446724"">Hunt 1 Rathian<join at=""1446728"">None<join at=""1446732"">None<join at=""1446736"">Achieve Main Objective<join at=""1446740"">Faint 3 times
Time Runs out<join at=""1446744"">教官<join at=""1446748"">我輩だ。教官だ！
早速だが≪穿龍棍≫について
指導するぞ！
いち早く≪穿龍棍≫に慣れる
ために、一度は受注して
ほしい。
武器は≪試作型穿龍棍≫が
貸与されるぞ！",
0x1611e0@mhfinf.bin,"≪Dream Quest≫
Dream Training Details<join at=""1446372"">Nothing but a dream…<join at=""1446376"">Too sleepy to care…<join at=""1446380"">It's all but a dream…<join at=""1446384"">Practice forever or until
you get bored.<join at=""1446388"">Tired of practicing<join at=""1446392"">自分<join at=""1446396"">ご主人様〜
頑張ってるかミャ〜
夢なら体力は減らないから、
本能の赴くままに練習が
できるミャ〜
時間は１５分だミャ〜
飽きたら≪キャンプマーク≫
に向かうんだミャ〜
すぐに起こしてあげるミャ〜",
0x161080@mhfinf.bin,"≪Hunter Basics≫
Switch Axe F Details<join at=""1446020"">Hunt 1 Rathian<join at=""1446024"">None<join at=""1446028"">None<join at=""1446032"">Achieve Main Objective<join at=""1446036"">Faint 3 times
Time Runs out<join at=""1446040"">教官<join at=""1446044"">我輩だ。教官だ！
早速だが≪剣斧≫について
指導するぞ！
いち早く≪剣斧≫に慣れる
ために、一度は受注して
ほしい。",
0x160f20@mhfinf.bin,"≪Dream Quest≫
Dream Training Details<join at=""1445668"">Nothing but a dream…<join at=""1445672"">Too sleepy to care…<join at=""1445676"">It's all but a dream…<join at=""1445680"">Practice forever or until
you get bored.<join at=""1445684"">Tired of practicing<join at=""1445688"">自分<join at=""1445692"">ご主人様〜
頑張ってるかミャ〜
夢なら体力は減らないから、
本能の赴くままに練習が
できるミャ〜
時間は１５分だミャ〜
飽きたら≪キャンプマーク≫
に向かうんだミャ〜
すぐに起こしてあげるミャ〜",
0x160d60@mhfinf.bin,"≪Hunting Quest≫
Fishing Weather! Fish Romance!<join at=""1445220"">Deliver 5 Pin Tuna<join at=""1445224"">Deliver 5 Specialty Mushroom<join at=""1445228"">Deliver 1 Lg Pin Tuna<join at=""1445232"">Achieve Main Objective<join at=""1445236"">Faint even once
Time Runs Out<join at=""1445240"">教官<join at=""1445244"">ハリマグロを釣り上げる
ことが演習の目的だ！！
まずは、釣りエサを探す事から
はじめるのがいいだろう！
特産キノコを集めてきたら
釣りエサを届けてやるぞ！",
0x160c00@mhfinf.bin,"≪Hunting Quest≫
Hunt! Gather! Bugcatching!<join at=""1444868"">25 Vespoid<join at=""1444872"">Deliver 10 Spice Worm<join at=""1444876"">Deliver 8 Monster Fluid<join at=""1444880"">Achieve Main Objective<join at=""1444884"">Faint even once
Time Runs Out<join at=""1444888"">教官<join at=""1444892"">密林に大量発生したランゴスタ
を討伐するのが演習の目的だ！
１匹ずつ倒すのがつらいなら
毒けむり玉を作ってみるのも
いい方法だぞ！",
0x160aa0@mhfinf.bin,"≪Hunting Quest≫
Stop the Desert Gang!<join at=""1444516"">3 Cephalos<join at=""1444520"">Deliver 4 Rumblefish<join at=""1444524"">Deliver 10 Genprey Fang<join at=""1444528"">Achieve Main Objective<join at=""1444532"">Faint even once
Time Runs Out<join at=""1444536"">教官<join at=""1444540"">砂漠を暴走するガレオス討伐が
今回の演習の目的だ！
砂にもぐるガレオスを、いかに
うまく引きずり出せるかが
高得点へのカギになるぞ！",
0x160940@mhfinf.bin,"≪Hunting Quest≫
Herbivore Egg Hunt!<join at=""1444164"">Deliver 2 Herbivore Egg<join at=""1444168"">Deliver 2 Piscine Fang<join at=""1444172"">Deliver 10 Sliced Cactus<join at=""1444176"">Achieve Main Objective<join at=""1444180"">Faint even once
Time Runs Out<join at=""1444184"">教官<join at=""1444188"">栄養満点の草食竜の卵を採って
くるのが演習の目的だ！
…だが卵への道のりは非常に
長いモノとなるだろう。ゆえに
他の者が諦めて置いていった卵
が何処かにあるかもしれんな。",
0x1607e0@mhfinf.bin,"≪Hunting Quest≫
Hunt the Jungle Queen!<join at=""1443812"">Hunt 1 Rathian<join at=""1443816"">Deliver 1 Wyvern Egg<join at=""1443820"">Deliver 4 Knife Mackerel<join at=""1443824"">Achieve Main Objective<join at=""1443828"">Faint even once
Time Runs Out<join at=""1443832"">教官<join at=""1443836"">密林の女王リオレイアの狩猟が
この演習の目的だ！サブを達成
して支給品を獲得するもよし、
自力で狩猟用のアイテムを作り
出すもよし！全ては貴様次第！
健闘を祈っているぞ！",
0x160680@mhfinf.bin,"≪Hunting Quest≫
Hunting! Hunting! And Hunting!<join at=""1443460"">40 Giaprey<join at=""1443464"">Deliver 7 Kelbi Horn<join at=""1443468"">4 Blango<join at=""1443472"">Achieve Main Objective<join at=""1443476"">Faint even once
Time Runs Out<join at=""1443480"">教官<join at=""1443484"">雪山に生息する≪ギアノス≫を
討伐するのが演習の目的だ！
…だが困ったことに、ギアノス
がほとんどいないのだ。
何処かに隠れているのかも…
決して我輩のミスではないぞ！",
0x160520@mhfinf.bin,"≪Hunting Quest≫
Moving Boulder in the Oasis!?<join at=""1443108"">1 Daimyo Hermitaur<join at=""1443112"">6 Ceanataur<join at=""1443116"">Deliver 5 Killer Beetle<join at=""1443120"">Achieve Main Objective<join at=""1443124"">Faint even once
Time Runs Out<join at=""1443128"">教官<join at=""1443132"">砂漠のオアシスにダイミョウ
ザザミが巣くっているので
それを討伐してきて欲しい！
ヤオザミも大量に繁殖している
らしいので、注意しろよ！
囲まれたら逃げるんだぞ！",
0x1603c0@mhfinf.bin,"≪Hunting Quest≫
Delicacy! Eat Carnivore Eggs!<join at=""1442756"">Deliver 1 Carnivore Egg<join at=""1442760"">Hunt 1 Blangonga<join at=""1442764"">Deliver 8 Ice Crystal<join at=""1442768"">Achieve Main Objective<join at=""1442772"">Faint even once
Time Runs Out<join at=""1442776"">教官<join at=""1442780"">今回の演習は、
肉食竜の卵１個の納品だ！
肉食竜の卵はなかなかの珍味
…酒のサカナにも最高だな。
我輩も大好きだ！…ん？
決して我輩のためではないぞ！",
0x160260@mhfinf.bin,"≪Hunting Quest≫
Two Shocking Beasts Appear!<join at=""1442404"">1 Bulldrome<join at=""1442408"">Hunt 1 Blangonga<join at=""1442412"">5 Bullfango<join at=""1442416"">Achieve Main Objective<join at=""1442420"">Faint even once
Time Runs Out<join at=""1442424"">教官<join at=""1442428"">雪山で猛威を振っている牙獣
ドスファンゴを討伐するのが
この演習の目的だ！
しかし危険な事に、この雪山に
ドドブランゴも出没している
との報告があった！ヤバいな…",
0x1600c0@mhfinf.bin,"≪Arena Quest≫
Defeat the Blue Hunter!<join at=""1441988"">2 Velocidrome<join at=""1441992"">None<join at=""1441996"">None<join at=""1442000"">Achieve Main Objective<join at=""1442004"">Faint even once
Time Runs Out<join at=""1442008"">教官<join at=""1442012"">この闘技場ではモンスター対
ハンターで１対１のガチンコ
勝負を行ってもらう！
今回はドスランポスが相手だ。
２頭とはいえ、貴様の腕なら
朝飯前だろ！行って来い！",
0x15ff60@mhfinf.bin,"≪Arena Quest≫
Confront the Mysterious Bird!<join at=""1441636"">1 Yian Kut-Ku<join at=""1441640"">None<join at=""1441644"">None<join at=""1441648"">Achieve Main Objective<join at=""1441652"">Faint even once
Time Runs Out<join at=""1441656"">教官<join at=""1441660"">この闘技場ではモンスター対
ハンターで１対１のガチンコ
勝負を行ってもらう！
今回はイャンクックが相手だ。
クックとはいえ、ヤツも飛竜
だからな！気を抜くなよ！",
0x15fe00@mhfinf.bin,"≪Arena Quest≫
Usurping the Queen!<join at=""1441284"">1 Rathian<join at=""1441288"">None<join at=""1441292"">None<join at=""1441296"">Achieve Main Objective<join at=""1441300"">Faint even once
Time Runs Out<join at=""1441304"">教官<join at=""1441308"">この闘技場ではモンスター対
ハンターで１対１のガチンコ
勝負を行ってもらう！今回は
あのリオレイアが相手だ。
厳しい演習となるであろうが、
ここを乗り越えれば一人前だ！",
0x15fca0@mhfinf.bin,"≪Arena Quest≫
Face to Face with the Shogun!<join at=""1440932"">1 Shogun Ceanataur<join at=""1440936"">None<join at=""1440940"">None<join at=""1440944"">Achieve Main Objective<join at=""1440948"">Faint even once
Time Runs Out<join at=""1440952"">教官<join at=""1440956"">この闘技場ではモンスター対
ハンターで１対１のガチンコ
勝負を行ってもらう！
今回はショウグンギザミが
相手だ。両手の長い大鎌に
刻まれないように気をつけろ！",
0x15fb40@mhfinf.bin,"≪Arena Quest≫
Confront the Galloping Thunder<join at=""1440580"">1 Kirin<join at=""1440584"">None<join at=""1440588"">None<join at=""1440592"">Achieve Main Objective<join at=""1440596"">Faint even once
Time Runs Out<join at=""1440600"">教官<join at=""1440604"">これが闘技場での最後の演習
となる！だから、スペシャルな
相手を用意してやったぞ！
その相手とは！幻獣キリンだ！
我ながらナイスなチョイス
だな！しっかりやれよ！",
0x15f9c0@mhfinf.bin,"≪Jungle Survey≫
Adapt to the Jungle!<join at=""1440196"">Deliver 5 Specialty Mushroom<join at=""1440200"">Deliver 2 Royal Rhino<join at=""1440204"">Deliver 4 Raw Meat<join at=""1440208"">Complete Main Objective or
Complete Sub-A or B<join at=""1440212"">Zero Rewards
Time Runs out<join at=""1440216"">ジャンボ村の村長<join at=""1440220"">密林地帯に生える特産キノコ
を５つ探して納品してくれ！
たまに密林を飛んでる昆虫、
≪ロイヤルカブト≫を納品
してくれても報酬を払うぜ！
まずは密林を知り、密林に
慣れることから始めるといい。",
0x15f860@mhfinf.bin,"≪Jungle Survey≫
The Blue Hunter's Nest<join at=""1439844"">Hunt 1 Velocidrome<join at=""1439848"">8 Velociprey<join at=""1439852"">Deliver 5 Specialty Mushroom<join at=""1439856"">Complete Main Objective or
Complete Sub-A or B<join at=""1439860"">Zero Rewards
Time Runs out<join at=""1439864"">ジャンボ村の村長<join at=""1439868"">≪ドスランポス≫は体力を
消耗すると隣のエリアへ逃げ
て体力を回復しちまうぜ！
狩人としての狩りの腕前を
計るには丁度いい相手だが、
この季節は、子分のランポス
も多いから注意するんだぜ！",
0x15f700@mhfinf.bin,"≪Jungle Survey≫
The Blue Hunter's Nest<join at=""1439492"">Hunt 1 Velocidrome<join at=""1439496"">Deliver 1 Carnivore Egg<join at=""1439500"">8 Velociprey<join at=""1439504"">Complete Main Objective or
Complete Sub-A or B<join at=""1439508"">Zero Rewards
Time Runs out<join at=""1439512"">ジャンボ村の村長<join at=""1439516"">密林をエサ場とする、青き
狩人≪ドスランポス≫１頭
を狩猟してくれよ！
狩人としての狩りの腕前を
計るには丁度いい相手だ！
この季節なら子分のランポス
も少なく狩りやすいハズだ！",
0x15f5a0@mhfinf.bin,"≪Jungle Survey≫
Hunt the Leader of the Boars!<join at=""1439140"">Hunt 1 Bulldrome<join at=""1439144"">8 Vespoid<join at=""1439148"">Deliver 2 Royal Rhino<join at=""1439152"">Complete Main Objective or
Complete Sub-A or B<join at=""1439156"">Zero Rewards
Time Runs out<join at=""1439160"">ジャンボ村の村長<join at=""1439164"">密林にはブルファンゴの長
である≪ドスファンゴ≫が
姿を現すことも多いんだ！
かなりタフなヤツだから、
討伐じゃなくて捕獲しちゃう
のもひとつの手かも知れない
な？うまくやってみてくれ！",
0x15f440@mhfinf.bin,"≪Jungle Survey≫
Hunt the Leader of the Boars!<join at=""1438788"">Hunt 1 Bulldrome<join at=""1438792"">8 Velociprey<join at=""1438796"">Deliver 1 Goldenfish<join at=""1438800"">Complete Main Objective or
Complete Sub-A or B<join at=""1438804"">Zero Rewards
Time Runs out<join at=""1438808"">ジャンボ村の村長<join at=""1438812"">ブルファンゴの長である
≪ドスファンゴ≫はタフで
手の付けられない暴れ者だ！
特に今の寒冷期は、空腹で
気が立っているかも知れない
ぞ！無理せず≪黄金魚≫を
釣って納めるのも手だぜ！？",
0x15f2e0@mhfinf.bin,"≪Jungle Survey≫
Strange Bird Pursuit<join at=""1438436"">Hunt 1 Yian Kut-Ku<join at=""1438440"">Deliver 1 Wyvern Tears<join at=""1438444"">8 Vespoid<join at=""1438448"">Complete Main Objective or
Complete Sub-A or B<join at=""1438452"">Zero Rewards
Time Runs out<join at=""1438456"">ジャンボ村の村長<join at=""1438460"">この密林で鳥のような奇声が
聞こえたら、それは間違いな
く怪鳥≪イャンクック≫だ！
イャンクックが狩猟できれば
キミの狩りの腕もなかなかの
もんだよ！耳元で音を鳴らせ
ばナミダをこぼすかもな！？",
0x15f180@mhfinf.bin,"≪Jungle Survey≫
A Blue Monster Sighting<join at=""1438084"">Hunt 1 Blue Yian Kut-Ku<join at=""1438088"">None<join at=""1438092"">None<join at=""1438096"">Achieve Main Objective<join at=""1438100"">Zero Rewards
Time Runs out<join at=""1438104"">ジャンボ村の村長<join at=""1438108"">この密林で鳥のような奇声が
聞こえたら、それは間違いな
く怪鳥≪イャンクック≫だ！
イャンクックといえば通常は
ピンクの体色なんだけど、
今回は体色が青いと来たもん
だ！こりゃ亜種に違いない！",
0x15f020@mhfinf.bin,"≪Jungle Survey≫
Strange Bird Pursuit<join at=""1437732"">Hunt 1 Yian Kut-Ku<join at=""1437736"">Deliver 1 Aged Mushroom<join at=""1437740"">Deliver 5 Kelbi Horn<join at=""1437744"">Complete Main Objective or
Complete Sub-A or B<join at=""1437748"">Zero Rewards
Time Runs out<join at=""1437752"">ジャンボ村の村長<join at=""1437756"">≪イャンクック≫を狩猟する
ことができれば、キミの狩り
の腕もなかなかのもんだよ！
もし余裕があれば熟成キノコ
作りにも挑戦してくれよ。
≪マカ漬けの壷≫に特産キノ
コを入れて埋める。簡単さ！",
0x15eec0@mhfinf.bin,"≪Jungle Survey≫
Waterside Daimyo<join at=""1437380"">1 Daimyo Hermitaur<join at=""1437384"">Deliver 4 Carapaceon Brains<join at=""1437388"">Break Daimyo Hermitaur's Skull<join at=""1437392"">Complete Main Objective or
Complete Sub-A or B<join at=""1437396"">Zero Rewards
Time Runs out<join at=""1437400"">ジャンボ村の村長<join at=""1437404"">この季節の水辺には、盾蟹
≪ダイミョウザザミ≫が姿を
現すことがある。硬い殻に守
られた体にダメージを与える
のは容易いことじゃない！
ヤオザミから≪ザザミソ≫を
剥いで納品してもＯＫだぜ！",
0x15ed60@mhfinf.bin,"≪Jungle Survey≫
Poisonous Purple Runaway<join at=""1437028"">Hunt 1 Purple Gypceros<join at=""1437032"">None<join at=""1437036"">None<join at=""1437040"">Achieve Main Objective<join at=""1437044"">Zero Rewards
Time Runs out<join at=""1437048"">ジャンボ村の村長<join at=""1437052"">毒怪鳥≪ゲリョス≫が密林に
現れたらしいぞ！？しかも
体色が紫がかった亜種だって
話だ！今の季節の密林ならば
小型モンスターたちの邪魔も
少なく、チャンスなハズだ！
解毒アイテムも忘れるなよ！",
0x15ec00@mhfinf.bin,"≪Jungle Survey≫
The Pink Beast's Territory<join at=""1436676"">Hunt 1 Congalala<join at=""1436680"">2 Conga<join at=""1436684"">Deliver 2 Select Mushroom<join at=""1436688"">Complete Main Objective or
Complete Sub-A or B<join at=""1436692"">Zero Rewards
Time Runs out<join at=""1436696"">ジャンボ村の村長<join at=""1436700"">桃毛獣≪ババコンガ≫は食い
意地の張ったヤツで、特にキ
ノコ系の食べ物には目がない
って話だぞ！もちろん子分の
コンガもキノコが大好物に違
いない！特産キノコを多めに
持ってれば出てくるかもな？",
0x15eaa0@mhfinf.bin,"≪Jungle Survey≫
The Pink Beast's Territory<join at=""1436324"">Hunt 1 Congalala<join at=""1436328"">Deliver 1 Territorial Dung<join at=""1436332"">None<join at=""1436336"">Complete Main Objective or
Complete Sub-A<join at=""1436340"">Zero Rewards
Time Runs out<join at=""1436344"">ジャンボ村の村長<join at=""1436348"">≪ババコンガ≫の珍妙な行動
に騙されちゃいけないぜ！
戦闘中に食事をしたと思えば
猛烈に怒ってみたり、フンを
してみたり…。まぁフンは自
分のなわばりを主張するもの
だからいいんだろうけどな？",
0x15e940@mhfinf.bin,"≪Jungle Survey≫
Jade Submerged in Water<join at=""1435972"">Hunt 1 Green Plesioth<join at=""1435976"">None<join at=""1435980"">None<join at=""1435984"">Achieve Main Objective<join at=""1435988"">Zero Rewards
Time Runs out<join at=""1435992"">船大工の親方<join at=""1435996"">ウォオォォ！密林の水辺に、
≪ガノトトス≫が出たって
話じゃねぇか！村長のヤツ
から聞いてるぜ！本当ならば
俺が出てとっちめてやりたい
ところだが、今回はオマエに
譲るぜ！キッチリ狩れよ！！",
0x15e7e0@mhfinf.bin,"≪Jungle Survey≫
The Queen of the Land<join at=""1435620"">Hunt 1 Rathian<join at=""1435624"">Sever Rathian's Tail<join at=""1435628"">Deliver 7 Royal Rhino<join at=""1435632"">Complete Main Objective or
Complete Sub-A or B<join at=""1435636"">Zero Rewards
Time Runs out<join at=""1435640"">ジャンボ村の村長<join at=""1435644"">≪リオレイア≫の別名は陸の
女王。その異名は決してウソ
じゃなく、何人もの狩人が
彼女の前に屈してるほどだ。
≪リオレイア≫を狩れたら
それは狩人として独り立ちを
意味する。さぁ君の番だぜ！",
0x15e680@mhfinf.bin,"≪Jungle Survey≫
Jungle Cherry Blossoms<join at=""1435268"">Hunt 1 Pink Rathian<join at=""1435272"">None<join at=""1435276"">None<join at=""1435280"">Achieve Main Objective<join at=""1435284"">Zero Rewards
Time Runs out<join at=""1435288"">ジャンボ村の村長<join at=""1435292"">どうやら≪リオレイア≫には
亜種がいるらしい。桜色に身
を包んだ女王は、原種よりも
気性の荒い困った女王様だっ
て話だ！討伐するか捕獲する
か、相手の状態と自分の状況
を見極めることが大事だぜ！",
0x15e520@mhfinf.bin,"≪Jungle Survey≫
The Queen of the Land<join at=""1434916"">Hunt 1 Rathian<join at=""1434920"">Deliver 1 Wyvern Egg<join at=""1434924"">Deliver 1 Carnivore Egg<join at=""1434928"">Complete Main Objective or
Complete Sub-A or B<join at=""1434932"">Zero Rewards
Time Runs out<join at=""1434936"">ジャンボ村の村長<join at=""1434940"">≪リオレイア≫を狩れたら
それは狩人として独り立ちを
意味する。なにせ相手は陸の
女王って異名を持つほどだ。
ケタ違いの力差を感じたら、
彼女の巣から≪飛竜の卵≫を
奪って今回は勝ちとしよう！",
